Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit
8916,US-2017-144057,2017-05-09,13-05-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,13.184,9,2.9808499511149913
8917,US-2017-144057,2017-05-09,13-05-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,48.784,3,3.033788864601665
8918,US-2017-144057,2017-05-09,13-05-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,76.64,7,5.030467069682667
8919,US-2017-144057,2017-05-09,13-05-2017,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,Austin,Texas,78745.0,Central,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528,9,2.8795009903335926
8920,CA-2015-160276,2015-04-02,08-04-2015,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,177.68,7,22.313021384965378
8921,CA-2015-132983,2015-04-28,03-05-2015,Standard Class,DS-13180,David Smith,Corporate,United States,Jamestown,New York,14701.0,East,TEC-AC-10000736,Technology,Accessories,Logitech G600 MMO Gaming Mouse,159.98,7,11.860174768807639
8922,CA-2017-145709,2017-10-04,08-10-2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134.0,South,TEC-PH-10003095,Technology,Phones,Samsung HM1900 Bluetooth Headset,52.68,6,14.893714574451408
8923,CA-2017-145709,2017-10-04,08-10-2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Coral Gables,Florida,33134.0,South,FUR-FU-10002885,Furniture,Furnishings,Magna Visual Magnetic Picture Hangers,11.568,1,3.2754426036848505
8924,CA-2018-133928,2018-06-11,17-06-2018,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,United States,Hickory,North Carolina,28601.0,South,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",4.572,6,1.058007921675386
8925,CA-2017-168032,2017-01-30,03-02-2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,TEC-PH-10004241,Technology,Phones,Nokia Lumia 1020,1439.968,3,150.34887714256118
8926,CA-2017-168032,2017-01-30,03-02-2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,1.728,9,0.3897747060877564
8927,CA-2017-168032,2017-01-30,03-02-2017,Standard Class,DF-13135,David Flashing,Consumer,United States,Rockford,Illinois,61107.0,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,626.1,1,134.27255600839965
8928,CA-2016-143616,2016-09-27,29-09-2016,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Seattle,Washington,98103.0,West,OFF-AR-10002067,Office Supplies,Art,Newell 334,99.2,2,14.417510865058164
8929,US-2016-168704,2016-04-13,17-04-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-TA-10000688,Furniture,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",609.98,2,152.9449830908312
8930,US-2016-168704,2016-04-13,17-04-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",211.372,1,59.81398663173256
8931,US-2016-168704,2016-04-13,17-04-2016,Standard Class,FP-14320,Frank Preis,Consumer,United States,Huntsville,Texas,77340.0,Central,TEC-PH-10001061,Technology,Phones,Apple iPhone 5C,239.976,9,30.78660351860059
8932,CA-2018-143252,2018-12-18,24-12-2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,99.95,4,24.500080314689203
8933,CA-2018-143252,2018-12-18,24-12-2018,Standard Class,HE-14800,Harold Engle,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-AC-10002331,Technology,Accessories,"Maxell 74 Minute CDR, 10/Pack",29.34,6,1.983132539086259
8934,CA-2017-102134,2017-03-14,19-03-2017,Standard Class,SP-20545,Sibella Parks,Corporate,United States,Green Bay,Wisconsin,54302.0,Central,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74,4,3.900457913715604
8935,CA-2018-130036,2018-08-27,27-08-2018,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-PA-10000528,Office Supplies,Paper,Xerox 1981,12.672,5,1.8245947936245448
8936,CA-2018-130036,2018-08-27,27-08-2018,Same Day,BP-11185,Ben Peterman,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,1119.888,8,296.57387163996214
8937,CA-2016-134117,2016-12-17,19-12-2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,204.85,2,46.149203602894744
8938,CA-2016-134117,2016-12-17,19-12-2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,TEC-PH-10004908,Technology,Phones,Panasonic KX TS3282W Corded phone,135.984,7,28.52383537409484
8939,CA-2016-134117,2016-12-17,19-12-2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4,1,2.9865906788159506
8940,CA-2016-134117,2016-12-17,19-12-2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,92.96,4,11.291501154729566
8941,CA-2015-130918,2015-08-22,24-08-2015,Second Class,JP-15520,Jeremy Pistek,Consumer,United States,North Miami,Florida,33161.0,South,OFF-SU-10003936,Office Supplies,Supplies,Acme Serrated Blade Letter Opener,7.632,3,1.1754343758973713
8942,CA-2017-159023,2017-11-03,05-11-2017,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206.0,West,OFF-BI-10002813,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4.158,5,0.4584370950899779
8943,CA-2017-159023,2017-11-03,05-11-2017,First Class,NW-18400,Natalie Webber,Consumer,United States,Portland,Oregon,97206.0,West,TEC-MA-10003337,Technology,Machines,Okidata B401 Printer,179.991,6,25.759504574208947
8944,CA-2018-111717,2018-10-10,16-10-2018,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Aurora,Illinois,60505.0,Central,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,239.358,6,30.734827168974682
8945,CA-2015-154592,2015-12-07,08-12-2015,First Class,EH-14005,Erica Hernandez,Home Office,United States,San Francisco,California,94109.0,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,164.88,5,42.134830433562556
8946,CA-2015-128622,2015-11-15,17-11-2015,Second Class,SC-20260,Scott Cohen,Corporate,United States,San Francisco,California,94110.0,West,OFF-SU-10001574,Office Supplies,Supplies,Acme Value Line Scissors,10.95,8,0.6664965632459964
8947,CA-2018-148355,2018-12-24,28-12-2018,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,19.44,9,1.018558276267799
8948,CA-2018-148355,2018-12-24,28-12-2018,Standard Class,NC-18535,Nick Crebassa,Corporate,United States,New Bedford,Massachusetts,2740.0,East,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",12.3,3,2.5795095759630806
8949,CA-2015-132913,2015-12-24,26-12-2015,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,San Diego,California,92037.0,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,13.97,5,1.00938995866995
8950,CA-2018-150910,2018-12-22,28-12-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,FUR-TA-10002903,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",934.956,4,274.2269597242056
8951,CA-2018-150910,2018-12-22,28-12-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,46.864,3,7.237520487352273
8952,CA-2018-150910,2018-12-22,28-12-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,26.16,1,3.0037220624039818
8953,CA-2018-150910,2018-12-22,28-12-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AR-10001419,Office Supplies,Art,Newell 325,23.128,1,2.910295267695416
8954,CA-2018-150910,2018-12-22,28-12-2018,Standard Class,JL-15130,Jack Lebron,Consumer,United States,Jackson,Tennessee,38301.0,South,OFF-AP-10003266,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",59.24,2,6.859063893637452
8955,CA-2015-156790,2015-08-08,10-08-2015,Second Class,VG-21790,Vivek Gonzalez,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,155.456,5,25.679821144665045
8956,CA-2015-126480,2015-09-20,24-09-2015,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,San Diego,California,92024.0,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900,8.56,1,0.5973244357188443
8957,CA-2018-105620,2018-12-25,28-12-2018,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012.0,South,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",21.0,4,5.747858968543425
8958,CA-2018-105620,2018-12-25,28-12-2018,First Class,JH-15430,Jennifer Halladay,Consumer,United States,Hialeah,Florida,33012.0,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120.0,8,16.11177196843692
8959,CA-2018-150266,2018-11-25,30-11-2018,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070.0,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,4,56.26114900623843
8960,CA-2018-150266,2018-11-25,30-11-2018,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,6,18.756690855289886
8961,CA-2018-150266,2018-11-25,30-11-2018,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,8,197.46148873590536
8962,CA-2018-150266,2018-11-25,30-11-2018,Standard Class,RO-19780,Rose O'Brian,Consumer,United States,Houston,Texas,77070.0,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,6,5.1911495060861155
8963,CA-2017-157280,2017-11-05,07-11-2017,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10004665,Furniture,Furnishings,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",273.96,4,63.35228199478444
8964,CA-2017-157280,2017-11-05,07-11-2017,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464.0,South,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,89.97,8,16.671838633968193
8965,CA-2017-157280,2017-11-05,07-11-2017,First Class,LW-17125,Liz Willingham,Consumer,United States,Virginia Beach,Virginia,23464.0,South,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",756.8,4,67.73594682316394
8966,CA-2018-106691,2018-11-06,12-11-2018,Standard Class,CC-12370,Christopher Conant,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,5,0.30759578326270043
8967,CA-2017-134180,2017-11-03,07-11-2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,72.0,5,17.62079440223309
8968,CA-2017-134180,2017-11-03,07-11-2017,Standard Class,JP-16135,Julie Prescott,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-CH-10004886,Furniture,Chairs,Bevis Steel Folding Chairs,470.155,9,47.41031975340295
8969,CA-2015-166730,2015-12-30,01-01-2016,First Class,DD-13570,Dorothy Dickinson,Consumer,United States,Memphis,Tennessee,38109.0,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,39.128,7,2.0374363892562455
8970,CA-2018-157469,2018-12-02,07-12-2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107.0,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,8,5.200774637571796
8971,CA-2018-157469,2018-12-02,07-12-2018,Standard Class,ES-14080,Erin Smith,Corporate,United States,Lakewood,Ohio,44107.0,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,9,10.012861941745557
8972,CA-2018-122308,2018-03-24,28-03-2018,Standard Class,MV-17485,Mark Van Huff,Consumer,United States,New York City,New York,10011.0,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,5,59.96352673043167
8973,US-2015-149034,2015-11-19,21-11-2015,First Class,RD-19900,Ruben Dartt,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,47.496,6,3.1013181789215367
8974,CA-2018-159226,2018-04-25,27-04-2018,Second Class,RL-19615,Rob Lucas,Consumer,United States,Los Angeles,California,90008.0,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,1,71.44393358121106
8975,CA-2018-156622,2018-11-23,26-11-2018,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,9,5.329221209077515
8976,CA-2018-156622,2018-11-23,26-11-2018,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,7,7.43262199880102
8977,CA-2018-156622,2018-11-23,26-11-2018,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220.0,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,5,25.070602872158606
8978,CA-2018-156622,2018-11-23,26-11-2018,First Class,JP-15460,Jennifer Patt,Corporate,United States,Dallas,Texas,75220.0,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,3,1.7434156220016068
8979,CA-2015-119529,2015-11-03,05-11-2015,Second Class,DM-13345,Denise Monton,Corporate,United States,Orange,New Jersey,7050.0,East,OFF-BI-10000546,Office Supplies,Binders,Avery Durable Binders,5.76,2,1.3318924696646688
8980,CA-2016-150413,2016-10-19,24-10-2016,Second Class,CS-11860,Cari Schnelling,Consumer,United States,Dallas,Texas,75220.0,Central,OFF-BI-10000404,Office Supplies,Binders,Avery Printable Repositionable Plastic Tabs,1.72,9,0.4724404946461669
8981,CA-2015-108182,2015-02-06,10-02-2015,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441.0,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.952,8,1.7351775567880994
8982,CA-2017-110898,2017-03-06,12-03-2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.334,9,0.3437470813145113
8983,CA-2017-110898,2017-03-06,12-03-2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.728,6,0.4318215956978172
8984,CA-2017-110898,2017-03-06,12-03-2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,9,36.98142429697147
8985,CA-2017-110898,2017-03-06,12-03-2017,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623.0,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,1,25.550457743038578
8986,CA-2016-123092,2016-12-03,07-12-2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540.0,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16"" Steel Case Clock",77.952,4,8.14127184277414
8987,CA-2016-123092,2016-12-03,07-12-2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,9,22.014583246166236
8988,CA-2016-123092,2016-12-03,07-12-2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540.0,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.584,2,7.4186167498501305
8989,CA-2016-123092,2016-12-03,07-12-2016,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540.0,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.344,3,2.740858256780135
8990,US-2016-128587,2016-12-24,30-12-2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807.0,Central,FUR-FU-10003026,Furniture,Furnishings,"Eldon Regeneration Recycled Desk Accessories, Black",9.68,6,1.765725286840513
8991,US-2016-128587,2016-12-24,30-12-2016,Standard Class,HM-14860,Harry Marie,Corporate,United States,Springfield,Missouri,65807.0,Central,TEC-CO-10003763,Technology,Copiers,Canon PC1060 Personal Laser Copier,4899.93,6,813.4986549910631
8992,US-2018-139577,2018-10-01,06-10-2018,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110.0,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,9,21.50193984308543
8993,CA-2018-159100,2018-10-16,21-10-2018,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401.0,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,4,3.0583366086324375
8994,CA-2018-159100,2018-10-16,21-10-2018,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401.0,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,6,110.01319580391862
8995,CA-2015-109043,2015-08-15,17-08-2015,First Class,CS-12355,Christine Sundaresam,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-PA-10000312,Office Supplies,Paper,Xerox 1955,91.36,9,7.807965079043392
